;id;open tasks;sink;source;time;x;y
2137;82;[1],[3];(11, 4);(0, 4);108;1;3
2138;83;[1],[3];(11, 4);(0, 1);108;0;1
2139;84;[1],[3];(11, 7);(0, 1);108;0;1
2140;65;;(11, 4);(0, 10);109;8;2
2141;66;;(11, 7);(0, 1);109;10;7
2142;67;;(11, 10);(0, 4);109;11;5
2143;68;[3],[1];(11, 1);(0, 7);109;5;1
2144;69;;(11, 10);(0, 4);109;9;5
2145;70;;(11, 7);(0, 10);109;6;9
2146;71;[2],[3];(11, 7);(0, 7);109;4;5
2147;72;[2],[3];(11, 7);(0, 4);109;4;6
2148;73;[2],[1];(11, 7);(0, 7);109;4;8
2149;74;[2],[3];(11, 4);(0, 7);109;4;8
2150;75;[3],[2];(11, 10);(0, 1);109;5;1
2151;76;[3],[3];(11, 10);(0, 10);109;4;1
2152;77;[1],[1];(11, 4);(0, 10);109;5;8
2153;78;[3],[2];(11, 10);(0, 10);109;3;3
2154;79;[1],[1];(11, 4);(0, 10);109;3;9
2155;80;[2],[2];(11, 10);(0, 10);109;5;11
2156;81;[1],[2];(11, 4);(0, 10);109;1;8
2157;82;[1],[3];(11, 4);(0, 4);109;1;3
2158;83;[1],[3];(11, 4);(0, 1);109;0;1
2159;84;[1],[3];(11, 7);(0, 1);109;0;1
2160;65;;(11, 4);(0, 10);110;8;3
2161;67;;(11, 10);(0, 4);110;11;6
2162;68;[3],[1];(11, 1);(0, 7);110;5;1
2163;69;;(11, 10);(0, 4);110;10;5
2164;70;;(11, 7);(0, 10);110;6;8
2165;71;[2],[3];(11, 7);(0, 7);110;4;6
2166;72;[2],[3];(11, 7);(0, 4);110;4;7
2167;73;[2],[1];(11, 7);(0, 7);110;4;9
2168;74;[2],[3];(11, 4);(0, 7);110;4;9
2169;75;[3],[2];(11, 10);(0, 1);110;5;1
2170;76;[3],[3];(11, 10);(0, 10);110;4;1
2171;77;[1],[1];(11, 4);(0, 10);110;5;8
2172;78;[3],[2];(11, 10);(0, 10);110;3;3
2173;79;[1],[1];(11, 4);(0, 10);110;3;9
2174;80;[2],[2];(11, 10);(0, 10);110;5;11
2175;81;[1],[2];(11, 4);(0, 10);110;1;8
2176;82;[1],[3];(11, 4);(0, 4);110;1;3
2177;83;[1],[3];(11, 4);(0, 1);110;0;1
2178;84;[1],[3];(11, 7);(0, 1);110;0;1
2179;85;[1],[2];(11, 7);(0, 10);110;0;10
2180;65;;(11, 4);(0, 10);111;8;4
2181;67;;(11, 10);(0, 4);111;11;7
2182;68;[3],[1];(11, 1);(0, 7);111;5;1
2183;69;;(11, 10);(0, 4);111;11;5
2184;70;;(11, 7);(0, 10);111;6;7
2185;71;[2],[3];(11, 7);(0, 7);111;4;7
2186;72;[2],[3];(11, 7);(0, 4);111;4;8
2187;73;[2],[1];(11, 7);(0, 7);111;4;10
2188;74;[2],[3];(11, 4);(0, 7);111;4;10
2189;75;[3],[2];(11, 10);(0, 1);111;5;1
2190;76;[3],[3];(11, 10);(0, 10);111;4;1
2191;77;[1],[1];(11, 4);(0, 10);111;5;8
2192;78;[3],[2];(11, 10);(0, 10);111;3;3
2193;79;[1],[1];(11, 4);(0, 10);111;3;9
2194;80;[2],[2];(11, 10);(0, 10);111;5;11
2195;81;[1],[2];(11, 4);(0, 10);111;1;8
2196;82;[1],[3];(11, 4);(0, 4);111;1;3
2197;83;[1],[3];(11, 4);(0, 1);111;0;1
2198;84;[1],[3];(11, 7);(0, 1);111;0;1
2199;85;[1],[2];(11, 7);(0, 10);111;0;10
2200;65;;(11, 4);(0, 10);112;9;4
2201;67;;(11, 10);(0, 4);112;11;8
2202;68;[3],[1];(11, 1);(0, 7);112;5;1
2203;69;;(11, 10);(0, 4);112;11;6
2204;70;;(11, 7);(0, 10);112;7;7
2205;71;[2],[3];(11, 7);(0, 7);112;4;7
2206;72;[2],[3];(11, 7);(0, 4);112;4;8
2207;73;[2],[1];(11, 7);(0, 7);112;4;10
2208;74;[2],[3];(11, 4);(0, 7);112;4;10
2209;75;[3],[2];(11, 10);(0, 1);112;5;1
2210;76;[3],[3];(11, 10);(0, 10);112;4;1
2211;77;[1],[1];(11, 4);(0, 10);112;5;8
2212;78;[3],[2];(11, 10);(0, 10);112;3;3
2213;79;[1],[1];(11, 4);(0, 10);112;3;9
2214;80;[2],[2];(11, 10);(0, 10);112;5;11
2215;81;[1],[2];(11, 4);(0, 10);112;1;8
2216;82;[1],[3];(11, 4);(0, 4);112;1;3
2217;83;[1],[3];(11, 4);(0, 1);112;0;1
2218;84;[1],[3];(11, 7);(0, 1);112;0;1
2219;85;[1],[2];(11, 7);(0, 10);112;0;10
2220;65;;(11, 4);(0, 10);113;10;4
2221;67;;(11, 10);(0, 4);113;11;9
2222;68;[3],[1];(11, 1);(0, 7);113;5;1
2223;69;;(11, 10);(0, 4);113;11;7
2224;70;;(11, 7);(0, 10);113;8;7
2225;71;[2],[3];(11, 7);(0, 7);113;4;7
2226;72;[2],[3];(11, 7);(0, 4);113;4;8
2227;73;[2],[1];(11, 7);(0, 7);113;4;10
2228;74;[2],[3];(11, 4);(0, 7);113;4;10
2229;75;[3],[2];(11, 10);(0, 1);113;5;1
2230;76;[3],[3];(11, 10);(0, 10);113;4;1
2231;77;[1],[1];(11, 4);(0, 10);113;5;8
2232;78;[3],[2];(11, 10);(0, 10);113;3;3
2233;79;[1],[1];(11, 4);(0, 10);113;3;9
2234;80;[2],[2];(11, 10);(0, 10);113;5;11
2235;81;[1],[2];(11, 4);(0, 10);113;1;8
2236;82;[1],[3];(11, 4);(0, 4);113;1;3
2237;83;[1],[3];(11, 4);(0, 1);113;0;1
2238;84;[1],[3];(11, 7);(0, 1);113;0;1
2239;85;[1],[2];(11, 7);(0, 10);113;0;10
2240;68;[3],[1];(11, 1);(0, 7);114;5;1
2241;69;;(11, 10);(0, 4);114;11;8
2242;70;;(11, 7);(0, 10);114;9;7
2243;71;[2],[3];(11, 7);(0, 7);114;4;7
2244;72;[2],[3];(11, 7);(0, 4);114;4;8
2245;73;[2],[1];(11, 7);(0, 7);114;4;10
2246;74;[2],[3];(11, 4);(0, 7);114;4;10
2247;75;[3],[2];(11, 10);(0, 1);114;5;1
2248;76;[3],[3];(11, 10);(0, 10);114;4;1
2249;77;[1],[1];(11, 4);(0, 10);114;5;8
2250;78;[3],[2];(11, 10);(0, 10);114;3;3
2251;79;[1],[1];(11, 4);(0, 10);114;3;9
2252;80;[2],[2];(11, 10);(0, 10);114;5;11
2253;81;[1],[2];(11, 4);(0, 10);114;1;8
2254;82;[1],[3];(11, 4);(0, 4);114;1;3
2255;83;[1],[3];(11, 4);(0, 1);114;0;1
2256;84;[1],[3];(11, 7);(0, 1);114;0;1
2257;85;[1],[2];(11, 7);(0, 10);114;0;10
2258;86;[2],[3];(11, 7);(0, 7);114;0;7
2259;87;[1],[3];(11, 1);(0, 1);114;0;1
2260;68;[3],[1];(11, 1);(0, 7);115;5;1
2261;69;;(11, 10);(0, 4);115;11;9
2262;70;;(11, 7);(0, 10);115;10;7
2263;71;[2],[3];(11, 7);(0, 7);115;4;7
2264;72;[2],[3];(11, 7);(0, 4);115;4;8
2265;73;[2],[1];(11, 7);(0, 7);115;4;10
2266;74;[2],[3];(11, 4);(0, 7);115;4;10
2267;75;[3],[2];(11, 10);(0, 1);115;5;1
2268;76;[3],[3];(11, 10);(0, 10);115;4;1
2269;77;[1],[1];(11, 4);(0, 10);115;5;8
2270;78;[3],[2];(11, 10);(0, 10);115;3;3
2271;79;[1],[1];(11, 4);(0, 10);115;3;9
2272;80;[2],[2];(11, 10);(0, 10);115;5;11
2273;81;[1],[2];(11, 4);(0, 10);115;1;8
2274;82;[1],[3];(11, 4);(0, 4);115;1;3
2275;83;[1],[3];(11, 4);(0, 1);115;0;1
2276;84;[1],[3];(11, 7);(0, 1);115;0;1
2277;85;[1],[2];(11, 7);(0, 10);115;0;10
2278;86;[2],[3];(11, 7);(0, 7);115;0;7
2279;87;[1],[3];(11, 1);(0, 1);115;0;1
2280;68;[3],[1];(11, 1);(0, 7);116;5;1
2281;71;[2],[3];(11, 7);(0, 7);116;4;7
2282;72;[2],[3];(11, 7);(0, 4);116;4;8
2283;73;[2],[1];(11, 7);(0, 7);116;4;10
2284;74;[2],[3];(11, 4);(0, 7);116;4;10
2285;75;[3],[2];(11, 10);(0, 1);116;5;1
2286;76;[3],[3];(11, 10);(0, 10);116;4;1
2287;77;[1],[1];(11, 4);(0, 10);116;5;8
2288;78;[3],[2];(11, 10);(0, 10);116;3;3
2289;79;[1],[1];(11, 4);(0, 10);116;3;9
2290;80;[2],[2];(11, 10);(0, 10);116;5;11
2291;81;[1],[2];(11, 4);(0, 10);116;1;8
2292;82;[1],[3];(11, 4);(0, 4);116;1;3
2293;83;[1],[3];(11, 4);(0, 1);116;0;1
2294;84;[1],[3];(11, 7);(0, 1);116;0;1
2295;85;[1],[2];(11, 7);(0, 10);116;0;10
2296;86;[2],[3];(11, 7);(0, 7);116;0;7
2297;87;[1],[3];(11, 1);(0, 1);116;0;1
2298;88;[1],[2];(11, 1);(0, 7);116;0;7
2299;89;[2],[1];(11, 7);(0, 4);116;0;4
2300;68;[3],[1];(11, 1);(0, 7);117;5;1
2301;71;[2],[3];(11, 7);(0, 7);117;4;7
2302;72;[2],[3];(11, 7);(0, 4);117;4;8
2303;73;[2],[1];(11, 7);(0, 7);117;4;10
2304;74;[2],[3];(11, 4);(0, 7);117;4;10
2305;75;[3],[2];(11, 10);(0, 1);117;5;1
2306;76;[3],[3];(11, 10);(0, 10);117;4;1
2307;77;[1],[1];(11, 4);(0, 10);117;5;8
2308;78;[3],[2];(11, 10);(0, 10);117;3;3
2309;79;[1],[1];(11, 4);(0, 10);117;3;9
2310;80;[2],[2];(11, 10);(0, 10);117;5;11
2311;81;[1],[2];(11, 4);(0, 10);117;1;8
2312;82;[1],[3];(11, 4);(0, 4);117;1;3
2313;83;[1],[3];(11, 4);(0, 1);117;0;1
2314;84;[1],[3];(11, 7);(0, 1);117;0;1
2315;85;[1],[2];(11, 7);(0, 10);117;0;10
2316;86;[2],[3];(11, 7);(0, 7);117;0;7
2317;87;[1],[3];(11, 1);(0, 1);117;0;1
2318;88;[1],[2];(11, 1);(0, 7);117;0;7
2319;89;[2],[1];(11, 7);(0, 4);117;0;4
2320;68;[3],[1];(11, 1);(0, 7);118;5;1
2321;71;[2],[3];(11, 7);(0, 7);118;4;7
2322;72;[2],[3];(11, 7);(0, 4);118;4;8
2323;73;[2],[1];(11, 7);(0, 7);118;4;10
2324;74;[2],[3];(11, 4);(0, 7);118;4;10
2325;75;[3],[2];(11, 10);(0, 1);118;5;1
2326;76;[3],[3];(11, 10);(0, 10);118;4;1
2327;77;[1],[1];(11, 4);(0, 10);118;5;8
2328;78;[3],[2];(11, 10);(0, 10);118;3;3
2329;79;[1],[1];(11, 4);(0, 10);118;3;9
2330;80;[2],[2];(11, 10);(0, 10);118;5;11
2331;81;[1],[2];(11, 4);(0, 10);118;1;8
2332;82;[1],[3];(11, 4);(0, 4);118;1;3
2333;83;[1],[3];(11, 4);(0, 1);118;0;1
2334;84;[1],[3];(11, 7);(0, 1);118;0;1
2335;85;[1],[2];(11, 7);(0, 10);118;0;10
2336;86;[2],[3];(11, 7);(0, 7);118;0;7
2337;87;[1],[3];(11, 1);(0, 1);118;0;1
2338;88;[1],[2];(11, 1);(0, 7);118;0;7
2339;89;[2],[1];(11, 7);(0, 4);118;0;4
2340;68;[3],[1];(11, 1);(0, 7);119;5;1
2341;71;[2],[3];(11, 7);(0, 7);119;4;7
2342;72;[2],[3];(11, 7);(0, 4);119;4;8
2343;73;[2],[1];(11, 7);(0, 7);119;4;10
2344;74;[2],[3];(11, 4);(0, 7);119;4;10
2345;75;[3],[2];(11, 10);(0, 1);119;5;1
2346;76;[3],[3];(11, 10);(0, 10);119;4;1
2347;77;[1],[1];(11, 4);(0, 10);119;5;8
2348;78;[3],[2];(11, 10);(0, 10);119;3;3
2349;79;[1],[1];(11, 4);(0, 10);119;3;9
2350;80;[2],[2];(11, 10);(0, 10);119;5;11
2351;81;[1],[2];(11, 4);(0, 10);119;1;8
2352;82;[1],[3];(11, 4);(0, 4);119;1;3
2353;83;[1],[3];(11, 4);(0, 1);119;0;1
2354;84;[1],[3];(11, 7);(0, 1);119;0;1
2355;85;[1],[2];(11, 7);(0, 10);119;0;10
2356;86;[2],[3];(11, 7);(0, 7);119;0;7
2357;87;[1],[3];(11, 1);(0, 1);119;0;1
2358;88;[1],[2];(11, 1);(0, 7);119;0;7
2359;89;[2],[1];(11, 7);(0, 4);119;0;4
2360;68;[3],[1];(11, 1);(0, 7);120;5;1
2361;71;[2],[3];(11, 7);(0, 7);120;4;7
2362;72;[2],[3];(11, 7);(0, 4);120;4;8
2363;73;[2],[1];(11, 7);(0, 7);120;4;10
2364;74;[2],[3];(11, 4);(0, 7);120;4;10
2365;75;[3],[2];(11, 10);(0, 1);120;5;1
2366;76;[3],[3];(11, 10);(0, 10);120;4;1
2367;77;[1],[1];(11, 4);(0, 10);120;5;8
2368;78;[3],[2];(11, 10);(0, 10);120;3;3
2369;79;[1],[1];(11, 4);(0, 10);120;3;9
2370;80;[2],[2];(11, 10);(0, 10);120;5;11
2371;81;[1],[2];(11, 4);(0, 10);120;1;8
2372;82;[1],[3];(11, 4);(0, 4);120;1;3
2373;83;[1],[3];(11, 4);(0, 1);120;0;1
2374;84;[1],[3];(11, 7);(0, 1);120;0;1
2375;85;[1],[2];(11, 7);(0, 10);120;0;10
2376;86;[2],[3];(11, 7);(0, 7);120;0;7
2377;87;[1],[3];(11, 1);(0, 1);120;0;1
2378;88;[1],[2];(11, 1);(0, 7);120;0;7
2379;89;[2],[1];(11, 7);(0, 4);120;0;4
2380;68;[3],[1];(11, 1);(0, 7);121;5;1
2381;71;[2],[3];(11, 7);(0, 7);121;4;7
2382;72;[2],[3];(11, 7);(0, 4);121;4;8
2383;73;[2],[1];(11, 7);(0, 7);121;4;10
2384;74;[2],[3];(11, 4);(0, 7);121;4;10
2385;75;[3],[2];(11, 10);(0, 1);121;5;1
2386;76;[3],[3];(11, 10);(0, 10);121;4;1
2387;77;[1],[1];(11, 4);(0, 10);121;5;8
2388;78;[3],[2];(11, 10);(0, 10);121;3;3
2389;79;[1],[1];(11, 4);(0, 10);121;3;9
2390;80;[2],[2];(11, 10);(0, 10);121;5;11
2391;81;[1],[2];(11, 4);(0, 10);121;1;8
2392;82;[1],[3];(11, 4);(0, 4);121;1;3
2393;83;[1],[3];(11, 4);(0, 1);121;0;1
2394;84;[1],[3];(11, 7);(0, 1);121;0;1
2395;85;[1],[2];(11, 7);(0, 10);121;0;10
2396;86;[2],[3];(11, 7);(0, 7);121;0;7
2397;87;[1],[3];(11, 1);(0, 1);121;0;1
2398;88;[1],[2];(11, 1);(0, 7);121;0;7
2399;89;[2],[1];(11, 7);(0, 4);121;0;4
2400;68;[3],[1];(11, 1);(0, 7);122;5;1
2401;71;[2],[3];(11, 7);(0, 7);122;4;7
2402;72;[2],[3];(11, 7);(0, 4);122;4;8
2403;73;[2],[1];(11, 7);(0, 7);122;4;10
2404;74;[2],[3];(11, 4);(0, 7);122;4;10
2405;75;[3],[2];(11, 10);(0, 1);122;5;1
2406;76;[3],[3];(11, 10);(0, 10);122;4;1
2407;77;[1],[1];(11, 4);(0, 10);122;5;8
2408;78;[3],[2];(11, 10);(0, 10);122;3;3
2409;79;[1],[1];(11, 4);(0, 10);122;3;9
2410;80;[2],[2];(11, 10);(0, 10);122;5;11
2411;81;[1],[2];(11, 4);(0, 10);122;1;8
2412;82;[1],[3];(11, 4);(0, 4);122;1;3
2413;83;[1],[3];(11, 4);(0, 1);122;0;1
2414;84;[1],[3];(11, 7);(0, 1);122;0;1
2415;85;[1],[2];(11, 7);(0, 10);122;0;10
2416;86;[2],[3];(11, 7);(0, 7);122;0;7
2417;87;[1],[3];(11, 1);(0, 1);122;0;1
2418;88;[1],[2];(11, 1);(0, 7);122;0;7
2419;89;[2],[1];(11, 7);(0, 4);122;0;4
2420;68;[3],[1];(11, 1);(0, 7);123;5;1
2421;71;[2],[3];(11, 7);(0, 7);123;4;7
2422;72;[2],[3];(11, 7);(0, 4);123;4;8
2423;73;[2],[1];(11, 7);(0, 7);123;4;10
2424;74;[2],[3];(11, 4);(0, 7);123;4;10
2425;75;[3],[2];(11, 10);(0, 1);123;5;1
2426;76;[3],[3];(11, 10);(0, 10);123;4;1
2427;77;[1],[1];(11, 4);(0, 10);123;5;8
2428;78;[3],[2];(11, 10);(0, 10);123;3;3
2429;79;[1],[1];(11, 4);(0, 10);123;3;9
2430;80;[2],[2];(11, 10);(0, 10);123;5;11
2431;81;[1],[2];(11, 4);(0, 10);123;1;8
2432;82;[1],[3];(11, 4);(0, 4);123;1;3
2433;83;[1],[3];(11, 4);(0, 1);123;0;1
2434;84;[1],[3];(11, 7);(0, 1);123;0;1
2435;85;[1],[2];(11, 7);(0, 10);123;0;10
2436;86;[2],[3];(11, 7);(0, 7);123;0;7
2437;87;[1],[3];(11, 1);(0, 1);123;0;1
2438;88;[1],[2];(11, 1);(0, 7);123;0;7
2439;89;[2],[1];(11, 7);(0, 4);123;0;4
2440;68;[3],[1];(11, 1);(0, 7);124;5;1
2441;71;[2],[3];(11, 7);(0, 7);124;4;7
2442;72;[2],[3];(11, 7);(0, 4);124;4;8
2443;73;[2],[1];(11, 7);(0, 7);124;4;10
2444;74;[2],[3];(11, 4);(0, 7);124;4;10
2445;75;[3],[2];(11, 10);(0, 1);124;5;1
2446;76;[3],[3];(11, 10);(0, 10);124;4;1
2447;77;[1],[1];(11, 4);(0, 10);124;5;8
2448;78;[3],[2];(11, 10);(0, 10);124;3;3
2449;79;[1],[1];(11, 4);(0, 10);124;3;9
2450;80;[2],[2];(11, 10);(0, 10);124;5;11
2451;81;[1],[2];(11, 4);(0, 10);124;1;8
2452;82;[1],[3];(11, 4);(0, 4);124;1;3
2453;83;[1],[3];(11, 4);(0, 1);124;0;1
2454;84;[1],[3];(11, 7);(0, 1);124;0;1
2455;85;[1],[2];(11, 7);(0, 10);124;0;10
2456;86;[2],[3];(11, 7);(0, 7);124;0;7
2457;87;[1],[3];(11, 1);(0, 1);124;0;1
2458;88;[1],[2];(11, 1);(0, 7);124;0;7
2459;89;[2],[1];(11, 7);(0, 4);124;0;4
2460;68;[3],[1];(11, 1);(0, 7);125;5;1
2461;71;[2],[3];(11, 7);(0, 7);125;4;7
2462;72;[2],[3];(11, 7);(0, 4);125;4;8
2463;73;[2],[1];(11, 7);(0, 7);125;4;10
2464;74;[2],[3];(11, 4);(0, 7);125;4;10
2465;75;[3],[2];(11, 10);(0, 1);125;5;1
2466;76;[3],[3];(11, 10);(0, 10);125;4;1
2467;77;[1],[1];(11, 4);(0, 10);125;5;8
2468;78;[3],[2];(11, 10);(0, 10);125;3;3
2469;79;[1],[1];(11, 4);(0, 10);125;3;9
2470;80;[2],[2];(11, 10);(0, 10);125;5;11
2471;81;[1],[2];(11, 4);(0, 10);125;1;8
2472;82;[1],[3];(11, 4);(0, 4);125;1;3
2473;83;[1],[3];(11, 4);(0, 1);125;0;1
2474;84;[1],[3];(11, 7);(0, 1);125;0;1
2475;85;[1],[2];(11, 7);(0, 10);125;0;10
2476;86;[2],[3];(11, 7);(0, 7);125;0;7
2477;87;[1],[3];(11, 1);(0, 1);125;0;1
2478;88;[1],[2];(11, 1);(0, 7);125;0;7
2479;89;[2],[1];(11, 7);(0, 4);125;0;4
2480;68;[3],[1];(11, 1);(0, 7);126;5;1
2481;71;[2],[3];(11, 7);(0, 7);126;4;7
2482;72;[2],[3];(11, 7);(0, 4);126;4;8
2483;73;[2],[1];(11, 7);(0, 7);126;4;10
2484;74;[2],[3];(11, 4);(0, 7);126;4;10
2485;75;[3],[2];(11, 10);(0, 1);126;5;1
2486;76;[3],[3];(11, 10);(0, 10);126;4;1
2487;77;[1],[1];(11, 4);(0, 10);126;5;8
2488;78;[3],[2];(11, 10);(0, 10);126;3;3
2489;79;[1],[1];(11, 4);(0, 10);126;3;9
2490;80;[2],[2];(11, 10);(0, 10);126;5;11
2491;81;[1],[2];(11, 4);(0, 10);126;1;8
2492;82;[1],[3];(11, 4);(0, 4);126;1;3
2493;83;[1],[3];(11, 4);(0, 1);126;0;1
2494;84;[1],[3];(11, 7);(0, 1);126;0;1
2495;85;[1],[2];(11, 7);(0, 10);126;0;10
2496;86;[2],[3];(11, 7);(0, 7);126;0;7
2497;87;[1],[3];(11, 1);(0, 1);126;0;1
2498;88;[1],[2];(11, 1);(0, 7);126;0;7
2499;89;[2],[1];(11, 7);(0, 4);126;0;4
2500;68;[3],[1];(11, 1);(0, 7);127;5;1
2501;71;[2],[3];(11, 7);(0, 7);127;4;7
2502;72;[2],[3];(11, 7);(0, 4);127;4;8
2503;73;[2],[1];(11, 7);(0, 7);127;4;10
2504;74;[2],[3];(11, 4);(0, 7);127;4;10
2505;75;[3],[2];(11, 10);(0, 1);127;5;1
2506;76;[3],[3];(11, 10);(0, 10);127;4;1
2507;77;[1],[1];(11, 4);(0, 10);127;5;8
2508;78;[3],[2];(11, 10);(0, 10);127;3;3
2509;79;[1],[1];(11, 4);(0, 10);127;3;9
2510;80;[2],[2];(11, 10);(0, 10);127;5;11
2511;81;[1],[2];(11, 4);(0, 10);127;1;8
2512;82;[1],[3];(11, 4);(0, 4);127;1;3
2513;83;[1],[3];(11, 4);(0, 1);127;0;1
2514;84;[1],[3];(11, 7);(0, 1);127;0;1
2515;85;[1],[2];(11, 7);(0, 10);127;0;10
2516;86;[2],[3];(11, 7);(0, 7);127;0;7
2517;87;[1],[3];(11, 1);(0, 1);127;0;1
2518;88;[1],[2];(11, 1);(0, 7);127;0;7
2519;89;[2],[1];(11, 7);(0, 4);127;0;4
2520;68;[3],[1];(11, 1);(0, 7);128;5;1
2521;71;[2],[3];(11, 7);(0, 7);128;4;7
2522;72;[2],[3];(11, 7);(0, 4);128;4;8
2523;73;[2],[1];(11, 7);(0, 7);128;4;10
2524;74;[2],[3];(11, 4);(0, 7);128;4;10
2525;75;[3],[2];(11, 10);(0, 1);128;5;1
2526;76;[3],[3];(11, 10);(0, 10);128;4;1
2527;77;[1],[1];(11, 4);(0, 10);128;5;8
2528;78;[3],[2];(11, 10);(0, 10);128;3;3
2529;79;[1],[1];(11, 4);(0, 10);128;3;9
2530;80;[2],[2];(11, 10);(0, 10);128;5;11
2531;81;[1],[2];(11, 4);(0, 10);128;1;8
2532;82;[1],[3];(11, 4);(0, 4);128;1;3
2533;83;[1],[3];(11, 4);(0, 1);128;0;1
2534;84;[1],[3];(11, 7);(0, 1);128;0;1
2535;85;[1],[2];(11, 7);(0, 10);128;0;10
2536;86;[2],[3];(11, 7);(0, 7);128;0;7
2537;87;[1],[3];(11, 1);(0, 1);128;0;1
2538;88;[1],[2];(11, 1);(0, 7);128;0;7
2539;89;[2],[1];(11, 7);(0, 4);128;0;4
2540;68;[3],[1];(11, 1);(0, 7);129;5;1
2541;71;[2],[3];(11, 7);(0, 7);129;4;7
2542;72;[2],[3];(11, 7);(0, 4);129;4;8
2543;73;[2],[1];(11, 7);(0, 7);129;4;10
2544;74;[2],[3];(11, 4);(0, 7);129;4;10
2545;75;[3],[2];(11, 10);(0, 1);129;5;1
2546;76;[3],[3];(11, 10);(0, 10);129;4;1
2547;77;[1],[1];(11, 4);(0, 10);129;5;8
2548;78;[3],[2];(11, 10);(0, 10);129;3;3
2549;79;[1],[1];(11, 4);(0, 10);129;3;9
2550;80;[2],[2];(11, 10);(0, 10);129;5;11
2551;81;[1],[2];(11, 4);(0, 10);129;1;8
2552;82;[1],[3];(11, 4);(0, 4);129;1;3
2553;83;[1],[3];(11, 4);(0, 1);129;0;1
2554;84;[1],[3];(11, 7);(0, 1);129;0;1
2555;85;[1],[2];(11, 7);(0, 10);129;0;10
2556;86;[2],[3];(11, 7);(0, 7);129;0;7
2557;87;[1],[3];(11, 1);(0, 1);129;0;1
2558;88;[1],[2];(11, 1);(0, 7);129;0;7
2559;89;[2],[1];(11, 7);(0, 4);129;0;4
2560;68;[3],[1];(11, 1);(0, 7);130;5;1
2561;71;[2],[3];(11, 7);(0, 7);130;4;7
2562;72;[2],[3];(11, 7);(0, 4);130;4;8
2563;73;[2],[1];(11, 7);(0, 7);130;4;10
2564;74;[2],[3];(11, 4);(0, 7);130;4;10
2565;75;[3],[2];(11, 10);(0, 1);130;5;1
2566;76;[3],[3];(11, 10);(0, 10);130;4;1
2567;77;[1],[1];(11, 4);(0, 10);130;5;8
2568;78;[3],[2];(11, 10);(0, 10);130;3;3
2569;79;[1],[1];(11, 4);(0, 10);130;3;9
2570;80;[2],[2];(11, 10);(0, 10);130;5;11
2571;81;[1],[2];(11, 4);(0, 10);130;1;8
2572;82;[1],[3];(11, 4);(0, 4);130;1;3
2573;83;[1],[3];(11, 4);(0, 1);130;0;1
2574;84;[1],[3];(11, 7);(0, 1);130;0;1
2575;85;[1],[2];(11, 7);(0, 10);130;0;10
2576;86;[2],[3];(11, 7);(0, 7);130;0;7
2577;87;[1],[3];(11, 1);(0, 1);130;0;1
2578;88;[1],[2];(11, 1);(0, 7);130;0;7
2579;89;[2],[1];(11, 7);(0, 4);130;0;4
2580;68;[3],[1];(11, 1);(0, 7);131;5;1
2581;71;[2],[3];(11, 7);(0, 7);131;4;7
2582;72;[2],[3];(11, 7);(0, 4);131;4;8
2583;73;[2],[1];(11, 7);(0, 7);131;4;10
2584;74;[2],[3];(11, 4);(0, 7);131;4;10
2585;75;[3],[2];(11, 10);(0, 1);131;5;1
2586;76;[3],[3];(11, 10);(0, 10);131;4;1
2587;77;[1],[1];(11, 4);(0, 10);131;5;8
2588;78;[3],[2];(11, 10);(0, 10);131;3;3
2589;79;[1],[1];(11, 4);(0, 10);131;3;9
2590;80;[2],[2];(11, 10);(0, 10);131;5;11
2591;81;[1],[2];(11, 4);(0, 10);131;1;8
2592;82;[1],[3];(11, 4);(0, 4);131;1;3
2593;83;[1],[3];(11, 4);(0, 1);131;0;1
2594;84;[1],[3];(11, 7);(0, 1);131;0;1
2595;85;[1],[2];(11, 7);(0, 10);131;0;10
2596;86;[2],[3];(11, 7);(0, 7);131;0;7
2597;87;[1],[3];(11, 1);(0, 1);131;0;1
2598;88;[1],[2];(11, 1);(0, 7);131;0;7
2599;89;[2],[1];(11, 7);(0, 4);131;0;4
2600;68;[3],[1];(11, 1);(0, 7);132;5;1
2601;71;[2],[3];(11, 7);(0, 7);132;4;7
2602;72;[2],[3];(11, 7);(0, 4);132;4;8
2603;73;[2],[1];(11, 7);(0, 7);132;4;10
2604;74;[2],[3];(11, 4);(0, 7);132;4;10
2605;75;[3],[2];(11, 10);(0, 1);132;5;1
2606;76;[3],[3];(11, 10);(0, 10);132;4;1
2607;77;[1],[1];(11, 4);(0, 10);132;5;8
2608;78;[3],[2];(11, 10);(0, 10);132;3;3
2609;79;[1],[1];(11, 4);(0, 10);132;3;9
2610;80;[2],[2];(11, 10);(0, 10);132;5;11
2611;81;[1],[2];(11, 4);(0, 10);132;1;8
2612;82;[1],[3];(11, 4);(0, 4);132;1;3
2613;83;[1],[3];(11, 4);(0, 1);132;0;1
2614;84;[1],[3];(11, 7);(0, 1);132;0;1
2615;85;[1],[2];(11, 7);(0, 10);132;0;10
2616;86;[2],[3];(11, 7);(0, 7);132;0;7
2617;87;[1],[3];(11, 1);(0, 1);132;0;1
2618;88;[1],[2];(11, 1);(0, 7);132;0;7
2619;89;[2],[1];(11, 7);(0, 4);132;0;4
2620;68;[3],[1];(11, 1);(0, 7);133;5;1
2621;71;[2],[3];(11, 7);(0, 7);133;4;7
2622;72;[2],[3];(11, 7);(0, 4);133;4;8
