;id;items in queue;process type;time;x;y
997;133;[];0;6;11;1
998;134;[];0;6;11;2
999;135;[];0;6;11;3
1000;136;[];0;6;11;4
1001;137;[];0;6;11;5
1002;138;[];0;6;11;6
1003;139;[];0;6;11;7
1004;140;[];0;6;11;8
1005;141;[];0;6;11;9
1006;142;[];0;6;11;10
1007;143;[];0;6;11;11
1008;0;[];0;7;0;0
1009;1;[];0;7;0;1
1010;2;[];0;7;0;2
1011;3;[];0;7;0;3
1012;4;[];0;7;0;4
1013;5;[];0;7;0;5
1014;6;[];0;7;0;6
1015;7;[];0;7;0;7
1016;8;[];0;7;0;8
1017;9;[];0;7;0;9
1018;10;[];0;7;0;10
1019;11;[];0;7;0;11
1020;12;[];0;7;1;0
1021;13;[];0;7;1;1
1022;14;[];0;7;1;2
1023;15;[];0;7;1;3
1024;16;[];0;7;1;4
1025;17;[];0;7;1;5
1026;18;[];0;7;1;6
1027;19;[];0;7;1;7
1028;20;[];0;7;1;8
1029;21;[];0;7;1;9
1030;22;[];0;7;1;10
1031;23;[];0;7;1;11
1032;24;[];0;7;2;0
1033;25;[];0;7;2;1
1034;26;[];2;7;2;2
1035;27;[];0;7;2;3
1036;28;[];0;7;2;4
1037;29;[];0;7;2;5
1038;30;[];0;7;2;6
1039;31;[];0;7;2;7
1040;32;[];0;7;2;8
1041;33;[];0;7;2;9
1042;34;[];0;7;2;10
1043;35;[];0;7;2;11
1044;36;[];0;7;3;0
1045;37;[];0;7;3;1
1046;38;[];3;7;3;2
1047;39;[];0;7;3;3
1048;40;[];0;7;3;4
1049;41;[];0;7;3;5
1050;42;[];0;7;3;6
1051;43;[];0;7;3;7
1052;44;[];0;7;3;8
1053;45;[];0;7;3;9
1054;46;[];0;7;3;10
1055;47;[];0;7;3;11
1056;48;[];0;7;4;0
1057;49;[];0;7;4;1
1058;50;[];0;7;4;2
1059;51;[];0;7;4;3
1060;52;[];0;7;4;4
1061;53;[];0;7;4;5
1062;54;[];0;7;4;6
1063;55;[];0;7;4;7
1064;56;[];0;7;4;8
1065;57;[];0;7;4;9
1066;58;[];0;7;4;10
1067;59;[];0;7;4;11
1068;60;[];0;7;5;0
1069;61;[];0;7;5;1
1070;62;[];0;7;5;2
1071;63;[];0;7;5;3
1072;64;[];0;7;5;4
1073;65;[];0;7;5;5
1074;66;[];0;7;5;6
1075;67;[];0;7;5;7
1076;68;[];0;7;5;8
1077;69;[];0;7;5;9
1078;70;[];0;7;5;10
1079;71;[];0;7;5;11
1080;72;[];0;7;6;0
1081;73;[];0;7;6;1
1082;74;[];0;7;6;2
1083;75;[];0;7;6;3
1084;76;[];0;7;6;4
1085;77;[];0;7;6;5
1086;78;[];1;7;6;6
1087;79;[];0;7;6;7
1088;80;[];0;7;6;8
1089;81;[];0;7;6;9
1090;82;[];0;7;6;10
1091;83;[];0;7;6;11
1092;84;[];0;7;7;0
1093;85;[];1;7;7;1
1094;86;[];0;7;7;2
1095;87;[];0;7;7;3
1096;88;[];0;7;7;4
1097;89;[];0;7;7;5
1098;90;[];0;7;7;6
1099;91;[];0;7;7;7
1100;92;[];2;7;7;8
1101;93;[];0;7;7;9
1102;94;[];0;7;7;10
1103;95;[];0;7;7;11
1104;96;[];0;7;8;0
1105;97;[];0;7;8;1
1106;98;[];0;7;8;2
1107;99;[];0;7;8;3
1108;100;[];0;7;8;4
1109;101;[];0;7;8;5
1110;102;[];0;7;8;6
1111;103;[];0;7;8;7
1112;104;[];0;7;8;8
1113;105;[];0;7;8;9
1114;106;[];0;7;8;10
1115;107;[];0;7;8;11
1116;108;[];0;7;9;0
1117;109;[];0;7;9;1
1118;110;[];3;7;9;2
1119;111;[];0;7;9;3
1120;112;[];0;7;9;4
1121;113;[];0;7;9;5
1122;114;[];0;7;9;6
1123;115;[];0;7;9;7
1124;116;[];0;7;9;8
1125;117;[];0;7;9;9
1126;118;[];0;7;9;10
1127;119;[];0;7;9;11
1128;120;[];0;7;10;0
1129;121;[];0;7;10;1
1130;122;[];0;7;10;2
1131;123;[];0;7;10;3
1132;124;[];0;7;10;4
1133;125;[];0;7;10;5
1134;126;[];0;7;10;6
1135;127;[];0;7;10;7
1136;128;[];0;7;10;8
1137;129;[];0;7;10;9
1138;130;[];0;7;10;10
1139;131;[];0;7;10;11
1140;132;[];0;7;11;0
1141;133;[];0;7;11;1
1142;134;[];0;7;11;2
1143;135;[];0;7;11;3
1144;136;[];0;7;11;4
1145;137;[];0;7;11;5
1146;138;[];0;7;11;6
1147;139;[];0;7;11;7
1148;140;[];0;7;11;8
1149;141;[];0;7;11;9
1150;142;[];0;7;11;10
1151;143;[];0;7;11;11
1152;0;[];0;8;0;0
1153;1;[];0;8;0;1
1154;2;[];0;8;0;2
1155;3;[];0;8;0;3
1156;4;[];0;8;0;4
1157;5;[];0;8;0;5
1158;6;[];0;8;0;6
1159;7;[];0;8;0;7
1160;8;[];0;8;0;8
1161;9;[];0;8;0;9
1162;10;[];0;8;0;10
1163;11;[];0;8;0;11
1164;12;[];0;8;1;0
1165;13;[];0;8;1;1
1166;14;[];0;8;1;2
1167;15;[];0;8;1;3
1168;16;[];0;8;1;4
1169;17;[];0;8;1;5
1170;18;[];0;8;1;6
1171;19;[];0;8;1;7
1172;20;[];0;8;1;8
1173;21;[];0;8;1;9
1174;22;[];0;8;1;10
1175;23;[];0;8;1;11
1176;24;[];0;8;2;0
1177;25;[];0;8;2;1
1178;26;[];2;8;2;2
1179;27;[];0;8;2;3
1180;28;[];0;8;2;4
1181;29;[];0;8;2;5
1182;30;[];0;8;2;6
1183;31;[];0;8;2;7
1184;32;[];0;8;2;8
1185;33;[];0;8;2;9
1186;34;[];0;8;2;10
1187;35;[];0;8;2;11
1188;36;[];0;8;3;0
1189;37;[];0;8;3;1
1190;38;[];3;8;3;2
1191;39;[];0;8;3;3
1192;40;[];0;8;3;4
1193;41;[];0;8;3;5
1194;42;[];0;8;3;6
1195;43;[];0;8;3;7
1196;44;[];0;8;3;8
1197;45;[];0;8;3;9
1198;46;[];0;8;3;10
1199;47;[];0;8;3;11
1200;48;[];0;8;4;0
1201;49;[];0;8;4;1
1202;50;[];0;8;4;2
1203;51;[];0;8;4;3
1204;52;[];0;8;4;4
1205;53;[];0;8;4;5
1206;54;[];0;8;4;6
1207;55;[];0;8;4;7
1208;56;[];0;8;4;8
1209;57;[];0;8;4;9
1210;58;[];0;8;4;10
1211;59;[];0;8;4;11
1212;60;[];0;8;5;0
1213;61;[];0;8;5;1
1214;62;[];0;8;5;2
1215;63;[];0;8;5;3
1216;64;[];0;8;5;4
1217;65;[];0;8;5;5
1218;66;[];0;8;5;6
1219;67;[];0;8;5;7
1220;68;[];0;8;5;8
1221;69;[];0;8;5;9
1222;70;[];0;8;5;10
1223;71;[];0;8;5;11
1224;72;[];0;8;6;0
1225;73;[];0;8;6;1
1226;74;[];0;8;6;2
1227;75;[];0;8;6;3
1228;76;[];0;8;6;4
1229;77;[];0;8;6;5
1230;78;[];1;8;6;6
1231;79;[];0;8;6;7
1232;80;[];0;8;6;8
1233;81;[];0;8;6;9
1234;82;[];0;8;6;10
1235;83;[];0;8;6;11
1236;84;[];0;8;7;0
1237;85;[];1;8;7;1
1238;86;[];0;8;7;2
1239;87;[];0;8;7;3
1240;88;[];0;8;7;4
1241;89;[];0;8;7;5
1242;90;[];0;8;7;6
1243;91;[];0;8;7;7
1244;92;[];2;8;7;8
1245;93;[];0;8;7;9
1246;94;[];0;8;7;10
1247;95;[];0;8;7;11
1248;96;[];0;8;8;0
1249;97;[];0;8;8;1
1250;98;[];0;8;8;2
1251;99;[];0;8;8;3
1252;100;[];0;8;8;4
1253;101;[];0;8;8;5
1254;102;[];0;8;8;6
1255;103;[];0;8;8;7
1256;104;[];0;8;8;8
1257;105;[];0;8;8;9
1258;106;[];0;8;8;10
1259;107;[];0;8;8;11
1260;108;[];0;8;9;0
1261;109;[];0;8;9;1
1262;110;[];3;8;9;2
1263;111;[];0;8;9;3
1264;112;[];0;8;9;4
1265;113;[];0;8;9;5
1266;114;[];0;8;9;6
1267;115;[];0;8;9;7
1268;116;[];0;8;9;8
1269;117;[];0;8;9;9
1270;118;[];0;8;9;10
1271;119;[];0;8;9;11
1272;120;[];0;8;10;0
1273;121;[];0;8;10;1
1274;122;[];0;8;10;2
1275;123;[];0;8;10;3
1276;124;[];0;8;10;4
1277;125;[];0;8;10;5
1278;126;[];0;8;10;6
1279;127;[];0;8;10;7
1280;128;[];0;8;10;8
1281;129;[];0;8;10;9
1282;130;[];0;8;10;10
1283;131;[];0;8;10;11
1284;132;[];0;8;11;0
1285;133;[];0;8;11;1
1286;134;[];0;8;11;2
1287;135;[];0;8;11;3
1288;136;[];0;8;11;4
1289;137;[];0;8;11;5
1290;138;[];0;8;11;6
1291;139;[];0;8;11;7
1292;140;[];0;8;11;8
1293;141;[];0;8;11;9
1294;142;[];0;8;11;10
1295;143;[];0;8;11;11
1296;0;[];0;9;0;0
1297;1;[];0;9;0;1
1298;2;[];0;9;0;2
1299;3;[];0;9;0;3
1300;4;[];0;9;0;4
1301;5;[];0;9;0;5
1302;6;[];0;9;0;6
1303;7;[];0;9;0;7
1304;8;[];0;9;0;8
1305;9;[];0;9;0;9
1306;10;[];0;9;0;10
1307;11;[];0;9;0;11
1308;12;[];0;9;1;0
1309;13;[];0;9;1;1
1310;14;[];0;9;1;2
1311;15;[];0;9;1;3
1312;16;[];0;9;1;4
1313;17;[];0;9;1;5
1314;18;[];0;9;1;6
1315;19;[];0;9;1;7
1316;20;[];0;9;1;8
1317;21;[];0;9;1;9
1318;22;[];0;9;1;10
1319;23;[];0;9;1;11
1320;24;[];0;9;2;0
1321;25;[];0;9;2;1
1322;26;[];2;9;2;2
1323;27;[];0;9;2;3
1324;28;[];0;9;2;4
1325;29;[];0;9;2;5
1326;30;[];0;9;2;6
1327;31;[];0;9;2;7
1328;32;[];0;9;2;8
1329;33;[];0;9;2;9
1330;34;[];0;9;2;10
1331;35;[];0;9;2;11
1332;36;[];0;9;3;0
1333;37;[];0;9;3;1
1334;38;[];3;9;3;2
1335;39;[];0;9;3;3
1336;40;[];0;9;3;4
1337;41;[];0;9;3;5
1338;42;[];0;9;3;6
1339;43;[];0;9;3;7
1340;44;[];0;9;3;8
1341;45;[];0;9;3;9
1342;46;[];0;9;3;10
1343;47;[];0;9;3;11
1344;48;[];0;9;4;0
1345;49;[];0;9;4;1
1346;50;[];0;9;4;2
1347;51;[];0;9;4;3
1348;52;[];0;9;4;4
1349;53;[];0;9;4;5
1350;54;[];0;9;4;6
1351;55;[];0;9;4;7
1352;56;[];0;9;4;8
1353;57;[];0;9;4;9
1354;58;[];0;9;4;10
1355;59;[];0;9;4;11
1356;60;[];0;9;5;0
1357;61;[];0;9;5;1
1358;62;[];0;9;5;2
1359;63;[];0;9;5;3
1360;64;[];0;9;5;4
1361;65;[];0;9;5;5
1362;66;[];0;9;5;6
1363;67;[];0;9;5;7
1364;68;[];0;9;5;8
1365;69;[];0;9;5;9
1366;70;[];0;9;5;10
1367;71;[];0;9;5;11
1368;72;[];0;9;6;0
1369;73;[];0;9;6;1
1370;74;[];0;9;6;2
1371;75;[];0;9;6;3
1372;76;[];0;9;6;4
1373;77;[];0;9;6;5
1374;78;[];1;9;6;6
1375;79;[];0;9;6;7
1376;80;[];0;9;6;8
1377;81;[];0;9;6;9
1378;82;[];0;9;6;10
1379;83;[];0;9;6;11
1380;84;[];0;9;7;0
1381;85;[];1;9;7;1
1382;86;[];0;9;7;2
1383;87;[];0;9;7;3
1384;88;[];0;9;7;4
1385;89;[];0;9;7;5
1386;90;[];0;9;7;6
1387;91;[];0;9;7;7
1388;92;[];2;9;7;8
1389;93;[];0;9;7;9
1390;94;[];0;9;7;10
1391;95;[];0;9;7;11
1392;96;[];0;9;8;0
1393;97;[];0;9;8;1
1394;98;[];0;9;8;2
1395;99;[];0;9;8;3
1396;100;[];0;9;8;4
1397;101;[];0;9;8;5
1398;102;[];0;9;8;6
1399;103;[];0;9;8;7
1400;104;[];0;9;8;8
1401;105;[];0;9;8;9
1402;106;[];0;9;8;10
1403;107;[];0;9;8;11
1404;108;[];0;9;9;0
1405;109;[];0;9;9;1
1406;110;[];3;9;9;2
1407;111;[];0;9;9;3
1408;112;[];0;9;9;4
1409;113;[];0;9;9;5
1410;114;[];0;9;9;6
1411;115;[];0;9;9;7
1412;116;[];0;9;9;8
1413;117;[];0;9;9;9
1414;118;[];0;9;9;10
1415;119;[];0;9;9;11
1416;120;[];0;9;10;0
1417;121;[];0;9;10;1
1418;122;[];0;9;10;2
1419;123;[];0;9;10;3
1420;124;[];0;9;10;4
1421;125;[];0;9;10;5
1422;126;[];0;9;10;6
1423;127;[];0;9;10;7
1424;128;[];0;9;10;8
1425;129;[];0;9;10;9
1426;130;[];0;9;10;10
1427;131;[];0;9;10;11
1428;132;[];0;9;11;0
1429;133;[];0;9;11;1
1430;134;[];0;9;11;2
1431;135;[];0;9;11;3
1432;136;[];0;9;11;4
1433;137;[];0;9;11;5
1434;138;[];0;9;11;6
1435;139;[];0;9;11;7
1436;140;[];0;9;11;8
1437;141;[];0;9;11;9
1438;142;[];0;9;11;10
1439;143;[];0;9;11;11
1440;0;[];0;10;0;0
1441;1;[];0;10;0;1
1442;2;[];0;10;0;2
1443;3;[];0;10;0;3
1444;4;[];0;10;0;4
1445;5;[];0;10;0;5
1446;6;[];0;10;0;6
1447;7;[];0;10;0;7
1448;8;[];0;10;0;8
1449;9;[];0;10;0;9
1450;10;[];0;10;0;10
1451;11;[];0;10;0;11
1452;12;[];0;10;1;0
1453;13;[];0;10;1;1
1454;14;[];0;10;1;2
1455;15;[];0;10;1;3
1456;16;[];0;10;1;4
1457;17;[];0;10;1;5
1458;18;[];0;10;1;6
1459;19;[];0;10;1;7
1460;20;[];0;10;1;8
1461;21;[];0;10;1;9
1462;22;[];0;10;1;10
1463;23;[];0;10;1;11
1464;24;[];0;10;2;0
1465;25;[];0;10;2;1
1466;26;[];2;10;2;2
1467;27;[];0;10;2;3
1468;28;[];0;10;2;4
1469;29;[];0;10;2;5
1470;30;[];0;10;2;6
1471;31;[];0;10;2;7
1472;32;[];0;10;2;8
1473;33;[];0;10;2;9
1474;34;[];0;10;2;10
1475;35;[];0;10;2;11
1476;36;[];0;10;3;0
1477;37;[];0;10;3;1
1478;38;[];3;10;3;2
1479;39;[];0;10;3;3
1480;40;[];0;10;3;4
1481;41;[];0;10;3;5
1482;42;[];0;10;3;6
1483;43;[];0;10;3;7
1484;44;[];0;10;3;8
1485;45;[];0;10;3;9
1486;46;[];0;10;3;10
1487;47;[];0;10;3;11
1488;48;[];0;10;4;0
1489;49;[];0;10;4;1
1490;50;[];0;10;4;2
1491;51;[];0;10;4;3
1492;52;[];0;10;4;4
1493;53;[];0;10;4;5
1494;54;[];0;10;4;6
1495;55;[];0;10;4;7
1496;56;[];0;10;4;8
1497;57;[];0;10;4;9
1498;58;[];0;10;4;10
1499;59;[];0;10;4;11
1500;60;[];0;10;5;0
1501;61;[];0;10;5;1
1502;62;[];0;10;5;2
1503;63;[];0;10;5;3
1504;64;[];0;10;5;4
1505;65;[];0;10;5;5
1506;66;[];0;10;5;6
1507;67;[];0;10;5;7
1508;68;[];0;10;5;8
1509;69;[];0;10;5;9
1510;70;[];0;10;5;10
1511;71;[];0;10;5;11
1512;72;[];0;10;6;0
1513;73;[];0;10;6;1
1514;74;[];0;10;6;2
1515;75;[];0;10;6;3
1516;76;[];0;10;6;4
1517;77;[];0;10;6;5
1518;78;[];1;10;6;6
1519;79;[];0;10;6;7
1520;80;[];0;10;6;8
1521;81;[];0;10;6;9
1522;82;[];0;10;6;10
1523;83;[];0;10;6;11
1524;84;[];0;10;7;0
1525;85;[];1;10;7;1
1526;86;[];0;10;7;2
1527;87;[];0;10;7;3
1528;88;[];0;10;7;4
1529;89;[];0;10;7;5
1530;90;[];0;10;7;6
1531;91;[];0;10;7;7
1532;92;[];2;10;7;8
1533;93;[];0;10;7;9
1534;94;[];0;10;7;10
1535;95;[];0;10;7;11
1536;96;[];0;10;8;0
1537;97;[];0;10;8;1
1538;98;[];0;10;8;2
1539;99;[];0;10;8;3
1540;100;[];0;10;8;4
1541;101;[];0;10;8;5
1542;102;[];0;10;8;6
1543;103;[];0;10;8;7
1544;104;[];0;10;8;8
1545;105;[];0;10;8;9
1546;106;[];0;10;8;10
1547;107;[];0;10;8;11
1548;108;[];0;10;9;0
1549;109;[];0;10;9;1
1550;110;[];3;10;9;2
1551;111;[];0;10;9;3
1552;112;[];0;10;9;4
1553;113;[];0;10;9;5
1554;114;[];0;10;9;6
1555;115;[];0;10;9;7
1556;116;[];0;10;9;8
1557;117;[];0;10;9;9
1558;118;[];0;10;9;10
1559;119;[];0;10;9;11
1560;120;[];0;10;10;0
1561;121;[];0;10;10;1
1562;122;[];0;10;10;2
1563;123;[];0;10;10;3
1564;124;[];0;10;10;4
1565;125;[];0;10;10;5
1566;126;[];0;10;10;6
1567;127;[];0;10;10;7
1568;128;[];0;10;10;8
1569;129;[];0;10;10;9
1570;130;[];0;10;10;10
1571;131;[];0;10;10;11
1572;132;[];0;10;11;0
1573;133;[];0;10;11;1
1574;134;[];0;10;11;2
1575;135;[];0;10;11;3
1576;136;[];0;10;11;4
1577;137;[];0;10;11;5
1578;138;[];0;10;11;6
1579;139;[];0;10;11;7
1580;140;[];0;10;11;8
1581;141;[];0;10;11;9
1582;142;[];0;10;11;10
1583;143;[];0;10;11;11
1584;0;[];0;11;0;0
1585;1;[];0;11;0;1
1586;2;[];0;11;0;2
1587;3;[];0;11;0;3
1588;4;[];0;11;0;4
1589;5;[];0;11;0;5
1590;6;[];0;11;0;6
1591;7;[];0;11;0;7
1592;8;[];0;11;0;8
1593;9;[];0;11;0;9
1594;10;[];0;11;0;10
1595;11;[];0;11;0;11
1596;12;[];0;11;1;0
1597;13;[];0;11;1;1
1598;14;[];0;11;1;2
1599;15;[];0;11;1;3
1600;16;[];0;11;1;4
1601;17;[];0;11;1;5
1602;18;[];0;11;1;6
1603;19;[];0;11;1;7
1604;20;[];0;11;1;8
1605;21;[];0;11;1;9
1606;22;[];0;11;1;10
1607;23;[];0;11;1;11
1608;24;[];0;11;2;0
1609;25;[];0;11;2;1
1610;26;[];2;11;2;2
1611;27;[];0;11;2;3
1612;28;[];0;11;2;4
1613;29;[];0;11;2;5
1614;30;[];0;11;2;6
1615;31;[];0;11;2;7
1616;32;[];0;11;2;8
1617;33;[];0;11;2;9
1618;34;[];0;11;2;10
1619;35;[];0;11;2;11
1620;36;[];0;11;3;0
1621;37;[];0;11;3;1
1622;38;[19];3;11;3;2
1623;39;[];0;11;3;3
1624;40;[];0;11;3;4
1625;41;[];0;11;3;5
1626;42;[];0;11;3;6
1627;43;[];0;11;3;7
1628;44;[];0;11;3;8
1629;45;[];0;11;3;9
1630;46;[];0;11;3;10
1631;47;[];0;11;3;11
1632;48;[];0;11;4;0
1633;49;[];0;11;4;1
1634;50;[];0;11;4;2
1635;51;[];0;11;4;3
1636;52;[];0;11;4;4
1637;53;[];0;11;4;5
1638;54;[];0;11;4;6
1639;55;[];0;11;4;7
1640;56;[];0;11;4;8
1641;57;[];0;11;4;9
1642;58;[];0;11;4;10
1643;59;[];0;11;4;11
1644;60;[];0;11;5;0
1645;61;[];0;11;5;1
1646;62;[];0;11;5;2
1647;63;[];0;11;5;3
1648;64;[];0;11;5;4
1649;65;[];0;11;5;5
1650;66;[];0;11;5;6
1651;67;[];0;11;5;7
1652;68;[];0;11;5;8
1653;69;[];0;11;5;9
1654;70;[];0;11;5;10
1655;71;[];0;11;5;11
1656;72;[];0;11;6;0
1657;73;[];0;11;6;1
1658;74;[];0;11;6;2
1659;75;[];0;11;6;3
1660;76;[];0;11;6;4
1661;77;[];0;11;6;5
1662;78;[];1;11;6;6
1663;79;[];0;11;6;7
1664;80;[];0;11;6;8
1665;81;[];0;11;6;9
1666;82;[];0;11;6;10
1667;83;[];0;11;6;11
1668;84;[];0;11;7;0
1669;85;[];1;11;7;1
1670;86;[];0;11;7;2
1671;87;[];0;11;7;3
1672;88;[];0;11;7;4
1673;89;[];0;11;7;5
1674;90;[];0;11;7;6
1675;91;[];0;11;7;7
1676;92;[];2;11;7;8
1677;93;[];0;11;7;9
1678;94;[];0;11;7;10
1679;95;[];0;11;7;11
1680;96;[];0;11;8;0
1681;97;[];0;11;8;1
1682;98;[];0;11;8;2
1683;99;[];0;11;8;3
1684;100;[];0;11;8;4
1685;101;[];0;11;8;5
1686;102;[];0;11;8;6
1687;103;[];0;11;8;7
1688;104;[];0;11;8;8
1689;105;[];0;11;8;9
1690;106;[];0;11;8;10
1691;107;[];0;11;8;11
1692;108;[];0;11;9;0
1693;109;[];0;11;9;1
1694;110;[];3;11;9;2
1695;111;[];0;11;9;3
1696;112;[];0;11;9;4
1697;113;[];0;11;9;5
1698;114;[];0;11;9;6
1699;115;[];0;11;9;7
1700;116;[];0;11;9;8
1701;117;[];0;11;9;9
1702;118;[];0;11;9;10
1703;119;[];0;11;9;11
1704;120;[];0;11;10;0
1705;121;[];0;11;10;1
1706;122;[];0;11;10;2
1707;123;[];0;11;10;3
1708;124;[];0;11;10;4
1709;125;[];0;11;10;5
1710;126;[];0;11;10;6
1711;127;[];0;11;10;7
1712;128;[];0;11;10;8
1713;129;[];0;11;10;9
1714;130;[];0;11;10;10
1715;131;[];0;11;10;11
1716;132;[];0;11;11;0
1717;133;[];0;11;11;1
1718;134;[];0;11;11;2
1719;135;[];0;11;11;3
1720;136;[];0;11;11;4
1721;137;[];0;11;11;5
1722;138;[];0;11;11;6
1723;139;[];0;11;11;7
1724;140;[];0;11;11;8
1725;141;[];0;11;11;9
1726;142;[];0;11;11;10
1727;143;[];0;11;11;11
1728;0;[];0;12;0;0
1729;1;[];0;12;0;1
1730;2;[];0;12;0;2
1731;3;[];0;12;0;3
1732;4;[];0;12;0;4
1733;5;[];0;12;0;5
1734;6;[];0;12;0;6
1735;7;[];0;12;0;7
1736;8;[];0;12;0;8
1737;9;[];0;12;0;9
1738;10;[];0;12;0;10
1739;11;[];0;12;0;11
1740;12;[];0;12;1;0
1741;13;[];0;12;1;1
1742;14;[];0;12;1;2
1743;15;[];0;12;1;3
1744;16;[];0;12;1;4
1745;17;[];0;12;1;5
1746;18;[];0;12;1;6
1747;19;[];0;12;1;7
1748;20;[];0;12;1;8
1749;21;[];0;12;1;9
1750;22;[];0;12;1;10
1751;23;[];0;12;1;11
1752;24;[];0;12;2;0
1753;25;[];0;12;2;1
1754;26;[];2;12;2;2
1755;27;[];0;12;2;3
1756;28;[];0;12;2;4
1757;29;[];0;12;2;5
1758;30;[];0;12;2;6
1759;31;[];0;12;2;7
1760;32;[];0;12;2;8
1761;33;[];0;12;2;9
1762;34;[];0;12;2;10
1763;35;[];0;12;2;11
1764;36;[];0;12;3;0
1765;37;[];0;12;3;1
1766;38;[0, 9];3;12;3;2
1767;39;[];0;12;3;3
1768;40;[];0;12;3;4
1769;41;[];0;12;3;5
1770;42;[];0;12;3;6
1771;43;[];0;12;3;7
1772;44;[];0;12;3;8
1773;45;[];0;12;3;9
1774;46;[];0;12;3;10
1775;47;[];0;12;3;11
1776;48;[];0;12;4;0
1777;49;[];0;12;4;1
1778;50;[];0;12;4;2
1779;51;[];0;12;4;3
1780;52;[];0;12;4;4
1781;53;[];0;12;4;5
1782;54;[];0;12;4;6
1783;55;[];0;12;4;7
1784;56;[];0;12;4;8
1785;57;[];0;12;4;9
1786;58;[];0;12;4;10
1787;59;[];0;12;4;11
1788;60;[];0;12;5;0
1789;61;[];0;12;5;1
1790;62;[];0;12;5;2
1791;63;[];0;12;5;3
1792;64;[];0;12;5;4
1793;65;[];0;12;5;5
1794;66;[];0;12;5;6
1795;67;[];0;12;5;7
1796;68;[];0;12;5;8
1797;69;[];0;12;5;9
1798;70;[];0;12;5;10
1799;71;[];0;12;5;11
1800;72;[];0;12;6;0
1801;73;[];0;12;6;1
1802;74;[];0;12;6;2
1803;75;[];0;12;6;3
1804;76;[];0;12;6;4
1805;77;[];0;12;6;5
1806;78;[];1;12;6;6
1807;79;[];0;12;6;7
1808;80;[];0;12;6;8
1809;81;[];0;12;6;9
1810;82;[];0;12;6;10
1811;83;[];0;12;6;11
1812;84;[];0;12;7;0
1813;85;[];1;12;7;1
1814;86;[];0;12;7;2
1815;87;[];0;12;7;3
1816;88;[];0;12;7;4
1817;89;[];0;12;7;5
1818;90;[];0;12;7;6
1819;91;[];0;12;7;7
1820;92;[];2;12;7;8
1821;93;[];0;12;7;9
1822;94;[];0;12;7;10
1823;95;[];0;12;7;11
1824;96;[];0;12;8;0
1825;97;[];0;12;8;1
1826;98;[];0;12;8;2
1827;99;[];0;12;8;3
1828;100;[];0;12;8;4
1829;101;[];0;12;8;5
1830;102;[];0;12;8;6
1831;103;[];0;12;8;7
1832;104;[];0;12;8;8
1833;105;[];0;12;8;9
1834;106;[];0;12;8;10
1835;107;[];0;12;8;11
1836;108;[];0;12;9;0
1837;109;[];0;12;9;1
1838;110;[];3;12;9;2
1839;111;[];0;12;9;3
1840;112;[];0;12;9;4
1841;113;[];0;12;9;5
1842;114;[];0;12;9;6
1843;115;[];0;12;9;7
1844;116;[];0;12;9;8
1845;117;[];0;12;9;9
1846;118;[];0;12;9;10
1847;119;[];0;12;9;11
1848;120;[];0;12;10;0
1849;121;[];0;12;10;1
1850;122;[];0;12;10;2
1851;123;[];0;12;10;3
1852;124;[];0;12;10;4
1853;125;[];0;12;10;5
1854;126;[];0;12;10;6
1855;127;[];0;12;10;7
1856;128;[];0;12;10;8
1857;129;[];0;12;10;9
1858;130;[];0;12;10;10
1859;131;[];0;12;10;11
1860;132;[];0;12;11;0
1861;133;[];0;12;11;1
1862;134;[];0;12;11;2
1863;135;[];0;12;11;3
1864;136;[];0;12;11;4
1865;137;[];0;12;11;5
1866;138;[];0;12;11;6
1867;139;[];0;12;11;7
1868;140;[];0;12;11;8
1869;141;[];0;12;11;9
1870;142;[];0;12;11;10
1871;143;[];0;12;11;11
1872;0;[];0;13;0;0
1873;1;[];0;13;0;1
1874;2;[];0;13;0;2
1875;3;[];0;13;0;3
1876;4;[];0;13;0;4
1877;5;[];0;13;0;5
1878;6;[];0;13;0;6
1879;7;[];0;13;0;7
1880;8;[];0;13;0;8
1881;9;[];0;13;0;9
1882;10;[];0;13;0;10
1883;11;[];0;13;0;11
1884;12;[];0;13;1;0
1885;13;[];0;13;1;1
1886;14;[];0;13;1;2
1887;15;[];0;13;1;3
1888;16;[];0;13;1;4
1889;17;[];0;13;1;5
1890;18;[];0;13;1;6
1891;19;[];0;13;1;7
1892;20;[];0;13;1;8
1893;21;[];0;13;1;9
1894;22;[];0;13;1;10
1895;23;[];0;13;1;11
1896;24;[];0;13;2;0
1897;25;[];0;13;2;1
1898;26;[];2;13;2;2
1899;27;[];0;13;2;3
1900;28;[];0;13;2;4
1901;29;[];0;13;2;5
1902;30;[];0;13;2;6
1903;31;[];0;13;2;7
1904;32;[];0;13;2;8
1905;33;[];0;13;2;9
1906;34;[];0;13;2;10
1907;35;[];0;13;2;11
1908;36;[];0;13;3;0
1909;37;[];0;13;3;1
1910;38;[9, 16];3;13;3;2
1911;39;[];0;13;3;3
1912;40;[];0;13;3;4
1913;41;[];0;13;3;5
1914;42;[];0;13;3;6
1915;43;[];0;13;3;7
1916;44;[];0;13;3;8
1917;45;[];0;13;3;9
1918;46;[];0;13;3;10
1919;47;[];0;13;3;11
1920;48;[];0;13;4;0
1921;49;[];0;13;4;1
1922;50;[];0;13;4;2
1923;51;[];0;13;4;3
1924;52;[];0;13;4;4
1925;53;[];0;13;4;5
1926;54;[];0;13;4;6
1927;55;[];0;13;4;7
